x,y,z
8.954911208322641869e+00,-2.931267407908127343e+00,1.049847239296357593e+01
8.736232278704704868e+00,-2.823992996348594353e+00,1.036420655626680976e+01
8.430562922658197067e+00,-2.672464077870921439e+00,1.016909443768899735e+01
8.059099082346175891e+00,-2.502745242833817940e+00,9.999840785494439999e+00
7.676401427720705328e+00,-2.350657495658923679e+00,9.932540712688288309e+00
7.354575031706267474e+00,-2.251291279619620944e+00,1.001014315768193796e+01
7.159991977590951073e+00,-2.228333364527534499e+00,1.023166670562549285e+01
7.130320055942988233e+00,-2.286641915589634255e+00,1.055617531689461686e+01
7.259759109133781863e+00,-2.410496295178090165e+00,1.091954697891465642e+01
7.497836846027553293e+00,-2.568133986431837990e+00,1.125785289696775315e+01
7.762704560822578870e+00,-2.721162981176632023e+00,1.152911476802998791e+01
7.965062921478655689e+00,-2.835871829794671672e+00,1.172598687744029888e+01
8.035248537492881482e+00,-2.892867479127716912e+00,1.187522023056941833e+01
7.944839196705355988e+00,-2.892045386336675961e+00,1.202445358369853601e+01
7.715801228087862285e+00,-2.851441999652037929e+00,1.222132569310884698e+01
7.414172793877076728e+00,-2.800519831111305535e+00,1.249258756417108174e+01
7.130248698696597387e+00,-2.770225298861751728e+00,1.283089348222418025e+01
6.951566441295611298e+00,-2.783149180796268496e+00,1.319426514424421804e+01
6.937261780609501827e+00,-2.846990286237039314e+00,1.351877375551334381e+01
7.101824526459420639e+00,-2.953332815323734373e+00,1.374029730345689693e+01
7.413134436337353250e+00,-3.081909695334896782e+00,1.381789974845054836e+01
7.804952425801621629e+00,-3.208664737951537393e+00,1.375059967564439667e+01
8.199353090939236921e+00,-3.314674091146029511e+00,1.358134602344983932e+01
8.531463545462161235e+00,-3.392760033270567632e+00,1.338623390487202869e+01
8.768337840063036737e+00,-3.449494874344005702e+00,1.325196806817526252e+01
8.915989613146891202e+00,-3.501944909177240550e+00,1.324863848878526795e+01
9.012755884745406121e+00,-3.570372155380139745e+00,1.340662986942022705e+01
9.111849026633095150e+00,-3.669551008986086771e+00,1.370532508662408944e+01
9.259581429752467230e+00,-3.801871084429121250e+00,1.407753808971564879e+01
9.477098151136685189e+00,-3.954805878176982592e+00,1.442854156791422859e+01
9.752088011573547988e+00,-4.103827326379514417e+00,1.466381246975816488e+01
1.004335104988253491e+01,-4.219948517490829332e+00,1.471677555539443638e+01
1.029652574440353163e+01,-4.279429905213660845e+00,1.456782518126212977e+01
1.046530158486931583e+01,-4.272356675416839167e+00,1.424874845793722322e+01
1.053043511628273521e+01,-4.207080404716324828e+00,1.383141519071157433e+01
1.050955124629912874e+01,-4.108835023322240154e+00,1.340467023898940013e+01
1.045383436810979561e+01,-4.012753207226279706e+00,1.304708849774936930e+01
1.043224055101625858e+01,-3.953386031969578163e+00,1.280441447655399223e+01
1.050825047444777915e+01,-3.954035054735323129e+00,1.267875119800369887e+01
1.071692597067763941e+01,-4.019331093014049117e+00,1.263250622140491863e+01
1.105017146614913415e+01,-4.133486215856282620e+00,1.260512809390868938e+01
1.145555190227538489e+01,-4.264831315545577262e+00,1.253645115487575801e+01
1.184960735680409805e+01,-4.375227595937445813e+00,1.238841656867540664e+01
1.214179434914023581e+01,-4.431374183758718388e+00,1.215771667474076700e+01
1.242281462147461824e+01,-4.036417153167234595e+00,1.193805208364121562e+01
1.233770335180872202e+01,-3.948756482653093869e+00,1.165275190316573806e+01
1.206978477382298820e+01,-3.812700455680246847e+00,1.141976234618815234e+01
1.168699542875685005e+01,-3.656879964465228561e+00,1.127025853815453260e+01
1.128220166916997869e+01,-3.510766520986742911e+00,1.120089999044582640e+01
1.094561181419864759e+01,-3.395586336127752070e+00,1.117325013899843178e+01
1.073867175618753045e+01,-3.318524331482312739e+00,1.112654618770298320e+01
1.067761431250042747e+01,-3.271992862194304852e+00,1.099963571930858208e+01
1.073159380960039044e+01,-3.237984381669690492e+00,1.075455319359099704e+01
1.083552941145646642e+01,-3.195799556941432140e+00,1.039342250534545720e+01
1.091300759619808680e+01,-3.130326927095041789e+00,9.962442171768277177e+00
1.090143658458727138e+01,-3.037919637732753753e+00,9.540966932293478919e+00
1.077113219774150643e+01,-2.927804651387887258e+00,9.218723418690510485e+00
1.053228111563381297e+01,-2.818558010208475295e+00,9.068294733662314755e+00
1.022797616662852604e+01,-2.730933466285838218e+00,9.121783470254699822e+00
9.916292235425160584e+00,-2.679636170423993047e+00,9.359389401733221092e+00
9.648049385460051752e+00,-2.667037015513676224e+00,9.713876538629126145e+00
9.448254531002721279e+00,-2.681183173263601560e+00,1.008978370188152596e+01
9.307787757299013975e+00,-2.698989948820376572e+00,1.039144342586634906e+01
9.188212759078837166e+00,-2.693697337787481771e+00,1.055100284807763877e+01
9.037921008984428184e+00,-2.644157337039264810e+00,1.054764022309430871e+01
8.813777685246867222e+00,-2.542808745006582605e+00,1.041204181740944357e+01
8.500420054363036826e+00,-2.399548034490138093e+00,1.021499323930614267e+01
8.120070696563903567e+00,-2.240013105776321289e+00,1.004405976912075715e+01
7.728940930991674563e+00,-2.098631829441756302e+00,9.976091752836765636e+00
7.400928687165186481e+00,-2.008538075832744241e+00,1.005446439086047761e+01
7.203783109732046164e+00,-1.991536409697727050e+00,1.027818652794171328e+01
7.175681178552281381e+00,-2.051335875102546780e+00,1.060591584019022982e+01
7.310269362679132854e+00,-2.172251639078818464e+00,1.097289391334116182e+01
7.555592006361488977e+00,-2.323822882394750877e+00,1.131455746864569356e+01
7.827810964756678480e+00,-2.469892139996844538e+00,1.158851157450066616e+01
8.035715712367686336e+00,-2.579262979296605085e+00,1.178733761109063849e+01
8.108370979218204155e+00,-2.634569435511283864e+00,1.193805208364121562e+01
8.017083314285740059e+00,-2.636607604131504523e+00,1.208876655619179274e+01
7.784598273885952935e+00,-2.602887127286722890e+00,1.228759259278176508e+01
7.478511154921376303e+00,-2.561053349903437137e+00,1.256154669863673767e+01
7.190949625584622140e+00,-2.539480029594676669e+00,1.290321025394126764e+01
7.010992994549004820e+00,-2.558193987776722800e+00,1.327018832709219964e+01
6.998578690588260542e+00,-2.623090672252161859e+00,1.359791763934071795e+01
7.168066141716096240e+00,-2.725215298386128193e+00,1.382163977642195363e+01
7.486389401029833301e+00,-2.845128680121980835e+00,1.390001241444566560e+01
7.885921857563398696e+00,-2.960649132816865592e+00,1.383204439816167408e+01
8.287403230146008326e+00,-3.055146407524236718e+00,1.366111092797628856e+01
8.625121411722606268e+00,-3.123433052217027939e+00,1.346406234987298767e+01
8.866028377539395322e+00,-3.173188458999370187e+00,1.332846394418812253e+01
9.016735839318485546e+00,-3.221449030739435226e+00,1.332510131920479246e+01
9.116584963692218935e+00,-3.287451638965925405e+00,1.348466074141608040e+01
9.219758410700382711e+00,-3.384421921026520952e+00,1.378632046540090705e+01
9.373080940443024645e+00,-3.513302871985259035e+00,1.416222762865330331e+01
9.597499562131996953e+00,-3.660779132790443757e+00,1.451671476554921014e+01
9.879808953339189515e+00,-3.802481966810612235e+00,1.475432069702773141e+01
1.017750124321344884e+01,-3.910458182877765587e+00,1.480780943362011648e+01
1.043494939231116447e+01,-3.962468937142241465e+00,1.465738074859192075e+01
1.060509182074089374e+01,-3.949975038750832557e+00,1.433513723498895232e+01
1.066876860766763002e+01,-3.882017241231560778e+00,1.391366199551415406e+01
1.064457128577084966e+01,-3.783508236653894130e+00,1.348268166193697404e+01
1.058528123539451116e+01,-3.688288182584861463e+00,1.312155097369143597e+01
1.056160058819807190e+01,-3.629046391566056684e+00,1.287646844797385093e+01
1.063834760918901878e+01,-3.627290307080778931e+00,1.274955797957944981e+01
1.085106154277963242e+01,-3.686582149909500394e+00,1.270285402828399945e+01
1.119106966960207217e+01,-3.791241975766740602e+00,1.267520417683660483e+01
1.160443802756310383e+01,-3.910965518991191381e+00,1.260584562912789863e+01
1.200571009972842162e+01,-4.009902025290960736e+00,1.245634182109428068e+01
1.230243250856779724e+01,-4.057308976237975706e+00,1.222335226411669318e+01
1.257266573097099815e+01,-3.652697055560081285e+00,1.200088393671301112e+01
1.248397105219510372e+01,-3.566909712431446167e+00,1.171275125116828342e+01
1.220920999830102360e+01,-3.438069778359280626e+00,1.147744853721995284e+01
1.181786798642519010e+01,-3.292923005278598936e+00,1.132646043186334772e+01
1.140462199527862275e+01,-3.158272853095791532e+00,1.125641328158294385e+01
1.106120434290432719e+01,-3.052684048684644047e+00,1.122848891806108007e+01
1.084986826973864993e+01,-2.981460042066240934e+00,1.118132128259067493e+01
1.078675896577157012e+01,-2.936426690933964689e+00,1.105315082710314023e+01
1.084016864197813845e+01,-2.900385146066712050e+00,1.080563508351894697e+01
1.094374612497387034e+01,-2.854505417522140931e+00,1.044091903299493573e+01
1.101987795224766131e+01,-2.785957582404478217e+00,1.000565985887314113e+01
1.100526642769012042e+01,-2.693045971744266076e+00,9.580000146923119075e+00
1.087024015932731658e+01,-2.586026216289740720e+00,9.254557349028452506e+00
1.062567116621881524e+01,-2.483326378822562575e+00,9.102635184352985576e+00
1.031571699747286175e+01,-2.404528898564492145e+00,9.156654965535995672e+00
9.999466659188259499e+00,-2.362635306305699068e+00,9.396619886077457906e+00
9.728294649697419416e+00,-2.358426706972728937e+00,9.754626427029007729e+00
9.527064519027437228e+00,-2.379044274680779392e+00,1.013426565572807547e+01
9.385838046508686361e+00,-2.401474937588115921e+00,1.043892030490345135e+01
9.264967582296149473e+00,-2.399925649231124059e+00,1.060006385815702501e+01
9.111687070118568599e+00,-2.354686141836275226e+00,1.059666784850392141e+01
8.882215073608509925e+00,-2.259492262204244817e+00,1.045972320051789595e+01
8.561357933418275223e+00,-2.124821151084193005e+00,1.026071829313560357e+01
8.172361085794779711e+00,-1.975847511267895928e+00,1.008808776857051903e+01
7.773058054342312673e+00,-1.845540692153673223e+00,1.001944495512954525e+01
7.439094705506709815e+00,-1.765002775278107672e+00,1.009859568903150873e+01
7.239550743792449339e+00,-1.754094758786588049e+00,1.032453897468100124e+01
7.213080811617363253e+00,-1.815349588913695911e+00,1.065552203509307994e+01
7.352773901549920055e+00,-1.933136078144093606e+00,1.102614352427961109e+01
7.605218128734026806e+00,-2.078354336249125467e+00,1.137119916910460837e+01
7.884637760655690997e+00,-2.217165504609427629e+00,1.164787313441527239e+01
8.097972540831733568e+00,-2.320972409863969244e+00,1.184867314717168618e+01
8.173067398820530016e+00,-2.374495581237423991e+00,1.200088393671301112e+01
8.080983563784831958e+00,-2.379448852413922566e+00,1.215309472625433607e+01
7.845236530062135394e+00,-2.352785429860996480e+00,1.235389473901074986e+01
7.534935988447390542e+00,-2.320267049852365204e+00,1.263056870432141210e+01
7.243978443991221816e+00,-2.307612499300193853e+00,1.297562434914641116e+01
7.062918510145347994e+00,-2.332211620744986114e+00,1.334624583833294054e+01
7.052445833762924110e+00,-2.398114083313872325e+00,1.367722889874502101e+01
7.226771180519810045e+00,-2.495825141841010453e+00,1.390317218439451175e+01
7.551900135909598077e+00,-2.606771240408243706e+00,1.398232291829647700e+01
7.958864721352404636e+00,-2.710706817715337280e+00,1.391368010485550322e+01
8.367129690692298283e+00,-2.793359147573790224e+00,1.374104958029041867e+01
8.710198724099345924e+00,-2.851576420771005260e+00,1.354204467290812630e+01
8.954955770298337114e+00,-2.894158814288220860e+00,1.340510002492210084e+01
9.108615327418931429e+00,-2.938093640431647557e+00,1.340170401526899724e+01
9.211499785936792861e+00,-3.001551166453811259e+00,1.356284756852256912e+01
9.318722290289626287e+00,-3.096162929669910469e+00,1.386750221769794855e+01
9.477579063841444551e+00,-3.221395413811845909e+00,1.424714144639701274e+01
9.708792244360990864e+00,-3.363143204601260372e+00,1.460514798734856434e+01
9.998258945694329825e+00,-3.497226679931629612e+00,1.484511290789002658e+01
1.030218370729140354e+01,-3.596777515720069651e+00,1.489913268907303667e+01
1.056370946263972321e+01,-3.641111794730581330e+00,1.474721052439756974e+01
1.073505996425940268e+01,-3.623102719234744029e+00,1.442176772650290317e+01
1.079718141303388990e+01,-3.552484098124380374e+00,1.399610801455288289e+01
1.076963095204098053e+01,-3.453813773697820722e+00,1.356084884043108651e+01
1.070676117859501630e+01,-3.359576646927592058e+00,1.319613278990707705e+01
1.068097792295410109e+01,-3.300527428495305671e+00,1.294861704632288379e+01
1.075839294685687264e+01,-3.296320168633422476e+00,1.282044659083534732e+01
1.097499362628849262e+01,-3.349423281627175619e+00,1.277327895536494218e+01
1.132152805095174308e+01,-3.444284085453404032e+00,1.274535459184307840e+01
1.174259234086609638e+01,-3.552023476766346999e+00,1.267530744156267630e+01
1.215078686013636755e+01,-3.639163538921882601e+00,1.252431933620607118e+01
1.245181117971869966e+01,-3.677604719558031476e+00,1.228901662225773883e+01
1.271091198258145027e+01,-3.263607497602135865e+00,1.206371578978480663e+01
1.261866021164488494e+01,-3.179825440575527740e+00,1.177272462574623724e+01
1.233722314943789478e+01,-3.058487602777179681e+00,1.153508754370602496e+01
1.193758936899676115e+01,-2.924387501914709198e+00,1.138260153035896849e+01
1.151617819970585188e+01,-2.801577771228109803e+00,1.131185946317855162e+01
1.116617521242204525e+01,-2.705888094190648907e+00,1.128365807036918866e+01
1.095058845849760054e+01,-2.640697071184677558e+00,1.123602249884584126e+01
1.088545595061400739e+01,-2.597241376349362252e+00,1.110658050247128514e+01
1.093822554896070010e+01,-2.559165952994558957e+00,1.085660922896835068e+01
1.104132356302550910e+01,-2.509568204961916571e+00,1.048827493921260867e+01
1.111599823212975302e+01,-2.437959404542329178e+00,1.004869768855561674e+01
1.109830165538994962e+01,-2.344635858857777144e+00,9.618815133473432866e+00
1.095860819905955452e+01,-2.240891078022054561e+00,9.290143714580775480e+00
1.070847690428608701e+01,-2.144981874513313791e+00,9.136714375390756260e+00
1.039310259031039152e+01,-2.075274418113531194e+00,9.191270070722003638e+00
1.007254346098137709e+01,-2.043018301147631721e+00,9.433615611717364402e+00
9.798682862515461167e+00,-2.047372267253922296e+00,9.795173828855979536e+00
9.596210705926287332e+00,-2.074567599091277970e+00,1.017857934518952057e+01
9.454365099666743433e+00,-2.101689651179714513e+00,1.048625638233546198e+01
9.332306602468168677e+00,-2.103960063154904248e+00,1.064899859275118743e+01
9.176146720387157174e+00,-2.063156714535357761e+00,1.064556889229851322e+01
8.941492778470939484e+00,-1.974345280151091675e+00,1.050726565727688566e+01
8.613340316933468799e+00,-1.848583599189433713e+00,1.030628648152290161e+01
8.215952400438091274e+00,-1.710546179266481781e+00,1.013194334097703475e+01
7.808753347369258968e+00,-1.591678402318856600e+00,1.006261954264326164e+01
7.469088419212173591e+00,-1.520975738503771435e+00,1.014255550738497824e+01
7.267318252850431648e+00,-1.516294951230612531e+00,1.037074030902782518e+01
7.242542060003126281e+00,-1.578966635987695932e+00,1.070500695373102751e+01
7.387287856784617190e+00,-1.693431556048888176e+00,1.107930526824611128e+01
7.646717374300012082e+00,-1.832009983225514338e+00,1.142778410727778748e+01
7.933173220608503939e+00,-1.963265226778184491e+00,1.170720287253418057e+01
8.151811121051416364e+00,-2.061282752715558164e+00,1.190999496236766042e+01
8.229311432514579749e+00,-2.112928051744964009e+00,1.206371578978480663e+01
8.136517079316432088e+00,-2.120849112485889254e+00,1.221743661720195107e+01
7.897702923400853336e+00,-2.101412913389924420e+00,1.242022870703543269e+01
7.583447055916488821e+00,-2.078431603678881245e+00,1.269964747229182578e+01
7.289346570273615100e+00,-2.074887681890253521e+00,1.304812631132350020e+01
7.107360965850485712e+00,-2.105462236560300404e+00,1.342242462583858575e+01
7.098880194754762840e+00,-2.172317874496977108e+00,1.375669127054178809e+01
7.277947725837651483e+00,-2.265419588310527033e+00,1.398487607218463502e+01
7.609659639420019772e+00,-2.367097198815643733e+00,1.406481203692635162e+01
8.023755878008593356e+00,-2.459102211741124755e+00,1.399548823859257851e+01
8.438489598013610760e+00,-2.529582187381895775e+00,1.382114509804671165e+01
8.786637943996220557e+00,-2.577465040272848729e+00,1.362016592229272760e+01
9.035051995612889186e+00,-2.612684385718227364e+00,1.348186268727110004e+01
9.191553106548461471e+00,-2.652158735694577274e+00,1.347843298681842583e+01
9.297420003688916523e+00,-2.712950442355634539e+00,1.364117519723414951e+01
9.408654107746244222e+00,-2.805052319747951550e+00,1.394885223438009447e+01
9.572980360057163907e+00,-2.926425476043167162e+00,1.433225775071363017e+01
9.810868692725033924e+00,-3.062174235129443645e+00,1.469381596785224886e+01
1.010731630196567288e+01,-3.188338522681050335e+00,1.493616150884760962e+01
1.041726274324970447e+01,-3.279186147464153045e+00,1.499071720417885700e+01
1.068265907891822231e+01,-3.315641942016694710e+00,1.483728786498883778e+01
1.085505281719544790e+01,-3.292027533385799565e+00,1.450861644609618040e+01
1.091551940662017905e+01,-3.218772877760471829e+00,1.407873389101399830e+01
1.088457929795421819e+01,-3.120046811399559861e+00,1.363915664035700459e+01
1.081812771687186725e+01,-3.026916126415111208e+00,1.327082235060126436e+01
1.079022834043158241e+01,-2.968128430699407350e+00,1.302085107709832812e+01
1.086823933282554222e+01,-2.961425740005652951e+00,1.289140908072377201e+01
1.108856546027007894e+01,-3.008158121857389844e+00,1.284377350920042460e+01
1.144137426954858938e+01,-3.092919843728773266e+00,1.281557211639106342e+01
1.186982373121702139e+01,-3.188317235467113875e+00,1.274483004921064655e+01
1.228462869887667352e+01,-3.263329463309449174e+00,1.259234403586359008e+01
1.258970882566749339e+01,-3.292583644251288355e+00,1.235470695382337603e+01
1.283733592457592998e+01,-2.869484548989674089e+00,1.212654764285660214e+01
1.274155885428489121e+01,-2.787840958255549229e+00,1.183267484787276480e+01
1.245362596472425842e+01,-2.674289694527341332e+00,1.159268449035900872e+01
1.204597993535946721e+01,-2.551605559508637988e+00,1.143868843660837697e+01
1.161670986300842756e+01,-2.441008793076318462e+00,1.136724582399871153e+01
1.126037982724077935e+01,-2.355521933407159096e+00,1.133876515808328023e+01
1.104069761310699072e+01,-2.296556625203533653e+00,1.129065786042539443e+01
1.097357407396915541e+01,-2.254758373171051211e+00,1.115993402422727421e+01
1.102563212179352625e+01,-2.214650922632762864e+00,1.090748733206503296e+01
1.112812638920039632e+01,-2.161316277231131622e+00,1.053550549688958959e+01
1.120123177417563909e+01,-2.086665216858814453e+00,1.009157519512702805e+01
1.118040837806746524e+01,-1.993025378667575342e+00,9.657435593692085263e+00
1.103611020388455444e+01,-1.892736261275570708e+00,9.325509403354269367e+00
1.078058413882884103e+01,-1.803859699354049662e+00,9.170560682181697842e+00
1.046003264442712322e+01,-1.743500925433077331e+00,9.225656632336239227e+00
1.013543559856752552e+01,-1.721110173308358027e+00,9.470402075791479746e+00
9.859137597515429619e+00,-1.734192441179049471e+00,9.835540736172983856e+00
9.655623979528543899e+00,-1.768066315224997798e+00,1.022274304545762114e+01
9.513304748876130645e+00,-1.799943036214441072e+00,1.053346695062210614e+01
9.390170375780144241e+00,-1.806106717185825161e+00,1.069782076663824455e+01
9.231247533970350361e+00,-1.769873308750608665e+00,1.069435710250495575e+01
8.991569532438729695e+00,-1.687670297119585383e+00,1.055468427647466001e+01
8.656341576877650823e+00,-1.571135483460498250e+00,1.035171484162081512e+01
8.250837633753027589e+00,-1.444405758039324805e+00,1.017564521363828511e+01
7.836038381201629655e+00,-1.337337183290081777e+00,1.010563491472576736e+01
7.490936262082007246e+00,-1.276744384882619876e+00,1.018636247034070053e+01
7.287120067860692885e+00,-1.278420092884253956e+00,1.041680694329633994e+01
7.264098927166307007e+00,-1.342467118431322826e+00,1.075438376791696271e+01
7.413837018729537931e+00,-1.453416923049207332e+00,1.113238868847086493e+01
7.680102296711027954e+00,-1.585069034282891476e+00,1.148431844811603142e+01
7.973415767560339873e+00,-1.708471766938052472e+00,1.176650424502203407e+01
8.197219138896885582e+00,-1.800475506573118611e+00,1.197130454690363699e+01
8.277086583555995247e+00,-1.850148052657452080e+00,1.212654764285660214e+01
8.183670817535078967e+00,-1.861087212113353928e+00,1.228179073880956729e+01
7.941994185633519443e+00,-1.849043843765653117e+00,1.248659104069117021e+01
7.624053894269250620e+00,-1.835815172795562722e+00,1.276877683759717286e+01
7.327075124965089614e+00,-1.841567323126730660e+00,1.312070659724233934e+01
7.144347919724558515e+00,-1.878202329264713644e+00,1.349871151779624157e+01
7.137908173439182491e+00,-1.945955735585559232e+00,1.383628834241686434e+01
7.321613097935490089e+00,-2.034252676302511276e+00,1.406673281537250375e+01
7.659669989958150182e+00,-2.126364008915177628e+00,1.414746037098743692e+01
8.080579156914952321e+00,-2.206098397906136377e+00,1.407745007207491916e+01
8.501448987245817435e+00,-2.264085095623912913e+00,1.390138044409238915e+01
8.854390420582793908e+00,-2.301374365102687225e+00,1.369841100923854604e+01
9.106257900306369280e+00,-2.329044786080623819e+00,1.355873818320824853e+01
9.265483021805183128e+00,-2.363925872924670823e+00,1.355527451907495973e+01
9.374273965953445753e+00,-2.421931004354467287e+00,1.371962833509109636e+01
9.489475808253599709e+00,-2.511370505052898494e+00,1.403035224025558492e+01
9.659197641259519074e+00,-2.628672386751798484e+00,1.441755454954021687e+01
9.903629388407692247e+00,-2.758151543777613846e+00,1.478269320992172453e+01
1.020686709522928481e+01,-2.876098485760321566e+00,1.502743865337696505e+01
1.052261027507217683e+01,-2.957968422459433366e+00,1.508253460353150643e+01
1.079165897091646187e+01,-2.986348211858500967e+00,1.492758588235893491e+01
1.096492489189346742e+01,-2.957043079752007309e+00,1.459565969202111901e+01
1.102363636798369306e+01,-2.881181391810951453e+00,1.416152009058617800e+01
1.098927351357705717e+01,-2.782508333866454020e+00,1.371758978882361646e+01
1.091924271523961565e+01,-2.690609767307397426e+00,1.334560795364817309e+01
1.088921610714622723e+01,-2.632154222331990034e+00,1.309316126148593185e+01
1.096774813135445115e+01,-2.622913846088654743e+00,1.296243742528780984e+01
1.119162874880219150e+01,-2.663096577572348522e+00,1.291433012762992227e+01
1.155044433931900194e+01,-2.737463704505832318e+00,1.288584946171449452e+01
1.198594932645720945e+01,-2.820167065618315760e+00,1.281440684910482730e+01
1.240703484575136706e+01,-2.882726378937253919e+00,1.266041079535419733e+01
1.271591209014705548e+01,-2.902577985409677819e+00,1.242042043784043948e+01
1.295172892369959250e+01,-2.470674428564994862e+00,1.218937949592839765e+01
1.285246398842100390e+01,-2.391303444628850361e+00,1.189260476136970723e+01
1.255822934304161720e+01,-2.285820967466701603e+00,1.165024454339952165e+01
1.214286936402540462e+01,-2.174917397287789544e+00,1.149472780705976227e+01
1.170606600674541831e+01,-2.076900467795358196e+00,1.142257971184537091e+01
1.134368311823259567e+01,-2.001915162058879094e+00,1.139381780461414451e+01
1.112007061846738765e+01,-1.949365490593408357e+00,1.134523545627686403e+01
1.105099181564423638e+01,-1.909304538513199923e+00,1.121322074633978083e+01
1.110226574010039258e+01,-1.867169690416207395e+00,1.095828118971702914e+01
1.120402922052359429e+01,-1.810083738603946113e+00,1.058262610262086234e+01
1.127545207696588037e+01,-1.732413741206329405e+00,1.013431207111825394e+01
1.125146308704460729e+01,-1.638556426371210684e+00,9.695885421300747709e+00
1.110263063606527822e+01,-1.541904220699141348e+00,9.360681521137070860e+00
1.084188938247998912e+01,-1.460299833002208114e+00,9.204202709960528139e+00
1.051641759929802511e+01,-1.409543297818577789e+00,9.259842722447128693e+00
1.018806671266595565e+01,-1.397239120376265964e+00,9.507004981954249700e+00
9.909592984326920373e+00,-1.419208484971681727e+00,9.875749319169257134e+00
9.705245631220980940e+00,-1.459855619651574177e+00,1.026677517974536258e+01
9.562603103247637293e+00,-1.496545731809439950e+00,1.058056742608548895e+01
9.438509678047312335e+00,-1.506673143940726156e+00,1.074654420568014324e+01
9.276947338150122846e+00,-1.475141173900034630e+00,1.074304633850324464e+01
9.032414438756688924e+00,-1.399770195672890072e+00,1.060199426911218978e+01
8.690346624054265945e+00,-1.292776437006685208e+00,1.039702054857575853e+01
8.277020486648122954e+00,-1.177721393957190887e+00,1.021921226553534900e+01
7.854935552391123288e+00,-1.082806710320556531e+00,1.014851062785132996e+01
7.504675522008303901e+00,-1.032592725078294471e+00,1.023003535316832036e+01
7.299001399644106769e+00,-1.040749385512685699e+00,1.046275542273341408e+01
7.277796032657549041e+00,-1.106127200286722623e+00,1.080366575614982061e+01
7.432457575380565729e+00,-1.213367493887925974e+00,1.118540340548014811e+01
7.705395618553287029e+00,-1.337807858095553470e+00,1.154080840650360962e+01
8.005373794059000403e+00,-1.453063499446340057e+00,1.182578073603692737e+01
8.234194102990215924e+00,-1.538830660338536660e+00,1.203260340307487475e+01
8.316386084569657555e+00,-1.586435491220183014e+00,1.218937949592839765e+01
8.222441405694596028e+00,-1.600440457135424932e+00,1.234615558878192054e+01
7.978116665218193404e+00,-1.595950372723910826e+00,1.255297825581986615e+01
7.656775579936677900e+00,-1.592683026244634981e+00,1.283795058535318390e+01
7.357194651880478276e+00,-1.607909555726667605e+00,1.319335558637664541e+01
7.173916201073699206e+00,-1.650684347824385778e+00,1.357509323570697291e+01
7.169565273853235610e+00,-1.719277318936483834e+00,1.391600356912338121e+01
7.357793569609358819e+00,-1.802574884305889746e+00,1.414872363868847316e+01
7.701942110661630814e+00,-1.884826418572891793e+00,1.423024836400546533e+01
8.129327183038418170e+00,-1.951956805180326437e+00,1.415954672632144806e+01
8.555982692858380645e+00,-1.997136831015568381e+00,1.398173844328103677e+01
8.913416333096922273e+00,-2.023580111346083843e+00,1.377676472274460551e+01
9.168523180624289282e+00,-2.043520512277984924e+00,1.363571265335355065e+01
9.330347737632278537e+00,-2.073677892085759922e+00,1.363221478617665205e+01
9.441998737376188444e+00,-2.128775958391307732e+00,1.379819156577130457e+01
9.561117874647397485e+00,-2.215399778744294057e+00,1.411198381211143449e+01
9.736152030246852718e+00,-2.328417806742811624e+00,1.450300967268753638e+01
9.986982892279666402e+00,-2.451357422032777400e+00,1.487175400990254559e+01
1.029680529560782887e+01,-2.560791310433767620e+00,1.511891626940966660e+01
1.061810603324083502e+01,-2.633413232110212832e+00,1.517455628189626715e+01
1.089057769844350432e+01,-2.653524648626822469e+00,1.501807747071972443e+01
1.106453866168021882e+01,-2.618448579925428010e+00,1.468287357055604936e+01
1.112139424246909059e+01,-2.540013191747249710e+00,1.424444692073854313e+01
1.108357918304309919e+01,-2.441504947428665417e+00,1.379613288923593295e+01
1.100997663229892432e+01,-2.350966136048648014e+00,1.342047780213976793e+01
1.097781421510852162e+01,-2.292914954546780848e+00,1.316553824551701624e+01
1.105678948171144782e+01,-2.281096826689572588e+00,1.303352353557993126e+01
1.128404395024578122e+01,-2.314554629270594077e+00,1.298494118724265078e+01
1.164858297100543361e+01,-2.378237093944039593e+00,1.295617928001142438e+01
1.209079489988633682e+01,-2.447901298192870723e+00,1.288403118479703302e+01
1.251781316871789507e+01,-2.497689972917921608e+00,1.272851444845727542e+01
1.283021631304670684e+01,-2.507929843193932751e+00,1.248615423048708806e+01
1.305389170205765303e+01,-2.067533331287504161e+00,1.225221134900019493e+01
1.295118212932103852e+01,-1.990569780744526840e+00,1.195251723010106915e+01
1.265085382421681359e+01,-1.893435278469198568e+00,1.170777290545772331e+01
1.222809707124329925e+01,-1.794671122023489662e+00,1.155072634507340368e+01
1.178410544677176119e+01,-1.709594129860366074e+00,1.147786852630497023e+01
1.141595984210118964e+01,-1.645403249391529599e+00,1.144882368709944132e+01
1.118859222002928888e+01,-1.599455762098860090e+00,1.139976343235557721e+01
1.111759758462363834e+01,-1.561211853239003799e+00,1.126645008870066711e+01
1.116801383639375977e+01,-1.517057122608171715e+00,1.100900268197245069e+01
1.126891690794708012e+01,-1.456210147739001926e+00,1.062965226151071363e+01
1.133854309145093353e+01,-1.375549295088549062e+00,1.017692814784557775e+01
1.131135294411893355e+01,-1.281576395495028553e+00,9.734188678414870566e+00
1.115806480132595802e+01,-1.188742507406276516e+00,9.395687364748505743e+00
1.089230008121853999e+01,-1.114646684025608625e+00,9.237669265560679577e+00
